<<<<<<< HEAD
﻿2015-04-15 15:05:13,148 [7] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
2015-04-12 15:16:23,818 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] New table 'cmsTagRelationship' was created
2015-04-12 15:16:23,888 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Table sql -1:
 CREATE TABLE [umbracoUserLogins] ([contextID] UniqueIdentifier NOT NULL,
[userID] INTEGER NOT NULL,
[timeout] BIGINT NOT NULL)
2015-04-12 15:16:23,888 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 17] Creating data in table umbracoUserLogins
2015-04-12 15:16:23,888 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 17] Done creating data in table umbracoUserLogins
2015-04-12 15:16:23,888 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoUserLogins_Index] ON [umbracoUserLogins] ([contextID])
2015-04-12 15:16:23,914 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] New table 'umbracoUserLogins' was created
2015-04-12 15:16:23,980 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Table sql -1:
 CREATE TABLE [umbracoUserType] ([id] INTEGER NOT NULL IDENTITY(5,1),
[userTypeAlias] NVARCHAR(50) NULL,
[userTypeName] NVARCHAR(255) NOT NULL,
[userTypeDefaultPermissions] NVARCHAR(50) NULL)
2015-04-12 15:16:23,980 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Primary Key sql -1:
 ALTER TABLE [umbracoUserType] ADD CONSTRAINT [PK_umbracoUserType] PRIMARY KEY ([id])
2015-04-12 15:16:23,980 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 17] Creating data in table umbracoUserType
2015-04-12 15:16:23,982 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 17] Done creating data in table umbracoUserType
2015-04-12 15:16:24,007 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] New table 'umbracoUserType' was created
2015-04-12 15:16:24,101 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Table sql -1:
 CREATE TABLE [umbracoUser] ([id] INTEGER NOT NULL IDENTITY(1,1),
[userDisabled] BIT NOT NULL CONSTRAINT [DF_umbracoUser_userDisabled] DEFAULT ('0'),
[userNoConsole] BIT NOT NULL CONSTRAINT [DF_umbracoUser_userNoConsole] DEFAULT ('0'),
[userType] INTEGER NOT NULL,
[startStructureID] INTEGER NOT NULL,
[startMediaID] INTEGER NULL,
[userName] NVARCHAR(255) NOT NULL,
[userLogin] NVARCHAR(125) NOT NULL,
[userPassword] NVARCHAR(500) NOT NULL,
[userEmail] NVARCHAR(255) NOT NULL,
[userLanguage] NVARCHAR(10) NULL)
2015-04-12 15:16:24,102 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Primary Key sql -1:
 ALTER TABLE [umbracoUser] ADD CONSTRAINT [PK_user] PRIMARY KEY ([id])
2015-04-12 15:16:24,102 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 17] Creating data in table umbracoUser
2015-04-12 15:16:24,105 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 17] Done creating data in table umbracoUser
2015-04-12 15:16:24,106 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Foreign Key sql -1:
 ALTER TABLE [umbracoUser] ADD CONSTRAINT [FK_umbracoUser_umbracoUserType_id] FOREIGN KEY ([userType]) REFERENCES [umbracoUserType] ([id])
2015-04-12 15:16:24,106 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoUser_userLogin] ON [umbracoUser] ([userLogin])
2015-04-12 15:16:24,132 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] New table 'umbracoUser' was created
2015-04-12 15:16:24,261 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Table sql -1:
 CREATE TABLE [cmsTaskType] ([id] INTEGER NOT NULL IDENTITY(1,1),
[alias] NVARCHAR(255) NOT NULL)
2015-04-12 15:16:24,262 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Primary Key sql -1:
 ALTER TABLE [cmsTaskType] ADD CONSTRAINT [PK_cmsTaskType] PRIMARY KEY ([id])
2015-04-12 15:16:24,262 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 17] Creating data in table cmsTaskType
2015-04-12 15:16:24,264 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 17] Done creating data in table cmsTaskType
2015-04-12 15:16:24,265 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_cmsTaskType_alias] ON [cmsTaskType] ([alias])
2015-04-12 15:16:24,290 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] New table 'cmsTaskType' was created
2015-04-12 15:16:24,389 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Table sql -1:
 CREATE TABLE [cmsTask] ([closed] BIT NOT NULL CONSTRAINT [DF_cmsTask_closed] DEFAULT ('0'),
[id] INTEGER NOT NULL IDENTITY(1,1),
[taskTypeId] INTEGER NOT NULL,
[nodeId] INTEGER NOT NULL,
[parentUserId] INTEGER NOT NULL,
[userId] INTEGER NOT NULL,
[DateTime] DATETIME NOT NULL CONSTRAINT [DF_cmsTask_DateTime] DEFAULT (getdate()),
[Comment] NVARCHAR(500) NULL)
2015-04-12 15:16:24,390 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Primary Key sql -1:
 ALTER TABLE [cmsTask] ADD CONSTRAINT [PK_cmsTask] PRIMARY KEY ([id])
2015-04-12 15:16:24,390 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 17] Creating data in table cmsTask
2015-04-12 15:16:24,390 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 17] Done creating data in table cmsTask
2015-04-12 15:16:24,391 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Foreign Key sql -1:
 ALTER TABLE [cmsTask] ADD CONSTRAINT [FK_cmsTask_cmsTaskType_id] FOREIGN KEY ([taskTypeId]) REFERENCES [cmsTaskType] ([id])
2015-04-12 15:16:24,391 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Foreign Key sql -1:
 ALTER TABLE [cmsTask] ADD CONSTRAINT [FK_cmsTask_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2015-04-12 15:16:24,392 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Foreign Key sql -1:
 ALTER TABLE [cmsTask] ADD CONSTRAINT [FK_cmsTask_umbracoUser] FOREIGN KEY ([parentUserId]) REFERENCES [umbracoUser] ([id])
2015-04-12 15:16:24,393 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Foreign Key sql -1:
 ALTER TABLE [cmsTask] ADD CONSTRAINT [FK_cmsTask_umbracoUser1] FOREIGN KEY ([userId]) REFERENCES [umbracoUser] ([id])
2015-04-12 15:16:24,415 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] New table 'cmsTask' was created
2015-04-12 15:16:24,499 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Table sql -1:
 CREATE TABLE [cmsContentType2ContentType] ([parentContentTypeId] INTEGER NOT NULL,
[childContentTypeId] INTEGER NOT NULL)
2015-04-12 15:16:24,499 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Primary Key sql -1:
 ALTER TABLE [cmsContentType2ContentType] ADD CONSTRAINT [PK_cmsContentType2ContentType] PRIMARY KEY ([parentContentTypeId], [childContentTypeId])
2015-04-12 15:16:24,499 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 17] Creating data in table cmsContentType2ContentType
2015-04-12 15:16:24,499 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 17] Done creating data in table cmsContentType2ContentType
2015-04-12 15:16:24,501 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Foreign Key sql -1:
 ALTER TABLE [cmsContentType2ContentType] ADD CONSTRAINT [FK_cmsContentType2ContentType_umbracoNode_parent] FOREIGN KEY ([parentContentTypeId]) REFERENCES [umbracoNode] ([id])
2015-04-12 15:16:24,503 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Foreign Key sql -1:
 ALTER TABLE [cmsContentType2ContentType] ADD CONSTRAINT [FK_cmsContentType2ContentType_umbracoNode_child] FOREIGN KEY ([childContentTypeId]) REFERENCES [umbracoNode] ([id])
2015-04-12 15:16:24,527 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] New table 'cmsContentType2ContentType' was created
2015-04-12 15:16:24,597 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Table sql -1:
 CREATE TABLE [cmsContentTypeAllowedContentType] ([Id] INTEGER NOT NULL,
[AllowedId] INTEGER NOT NULL,
[SortOrder] INTEGER NOT NULL CONSTRAINT df_cmsContentTypeAllowedContentType_sortOrder DEFAULT ('0'))
2015-04-12 15:16:24,598 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Primary Key sql -1:
 ALTER TABLE [cmsContentTypeAllowedContentType] ADD CONSTRAINT [PK_cmsContentTypeAllowedContentType] PRIMARY KEY ([Id], [AllowedId])
2015-04-12 15:16:24,598 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 17] Creating data in table cmsContentTypeAllowedContentType
2015-04-12 15:16:24,599 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 17] Done creating data in table cmsContentTypeAllowedContentType
2015-04-12 15:16:24,600 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Foreign Key sql -1:
 ALTER TABLE [cmsContentTypeAllowedContentType] ADD CONSTRAINT [FK_cmsContentTypeAllowedContentType_cmsContentType] FOREIGN KEY ([Id]) REFERENCES [cmsContentType] ([nodeId])
2015-04-12 15:16:24,601 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Foreign Key sql -1:
 ALTER TABLE [cmsContentTypeAllowedContentType] ADD CONSTRAINT [FK_cmsContentTypeAllowedContentType_cmsContentType1] FOREIGN KEY ([AllowedId]) REFERENCES [cmsContentType] ([nodeId])
2015-04-12 15:16:24,631 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] New table 'cmsContentTypeAllowedContentType' was created
2015-04-12 15:16:24,776 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Table sql -1:
 CREATE TABLE [umbracoUser2app] ([user] INTEGER NOT NULL,
[app] NVARCHAR(50) NOT NULL)
2015-04-12 15:16:24,776 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Primary Key sql -1:
 ALTER TABLE [umbracoUser2app] ADD CONSTRAINT [PK_user2app] PRIMARY KEY ([user], [app])
2015-04-12 15:16:24,776 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 17] Creating data in table umbracoUser2app
2015-04-12 15:16:24,778 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 17] Done creating data in table umbracoUser2app
2015-04-12 15:16:24,779 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Foreign Key sql -1:
 ALTER TABLE [umbracoUser2app] ADD CONSTRAINT [FK_umbracoUser2app_umbracoUser_id] FOREIGN KEY ([user]) REFERENCES [umbracoUser] ([id])
2015-04-12 15:16:24,806 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] New table 'umbracoUser2app' was created
2015-04-12 15:16:24,882 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Table sql -1:
 CREATE TABLE [umbracoUser2NodeNotify] ([userId] INTEGER NOT NULL,
[nodeId] INTEGER NOT NULL,
[action] NCHAR(1) NOT NULL)
2015-04-12 15:16:24,882 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Primary Key sql -1:
 ALTER TABLE [umbracoUser2NodeNotify] ADD CONSTRAINT [PK_umbracoUser2NodeNotify] PRIMARY KEY ([userId], [nodeId], [action])
2015-04-12 15:16:24,882 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 17] Creating data in table umbracoUser2NodeNotify
2015-04-12 15:16:24,882 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 17] Done creating data in table umbracoUser2NodeNotify
2015-04-12 15:16:24,883 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Foreign Key sql -1:
 ALTER TABLE [umbracoUser2NodeNotify] ADD CONSTRAINT [FK_umbracoUser2NodeNotify_umbracoUser_id] FOREIGN KEY ([userId]) REFERENCES [umbracoUser] ([id])
2015-04-12 15:16:24,884 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Foreign Key sql -1:
 ALTER TABLE [umbracoUser2NodeNotify] ADD CONSTRAINT [FK_umbracoUser2NodeNotify_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2015-04-12 15:16:24,911 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] New table 'umbracoUser2NodeNotify' was created
2015-04-12 15:16:24,985 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Table sql -1:
 CREATE TABLE [umbracoUser2NodePermission] ([userId] INTEGER NOT NULL,
[nodeId] INTEGER NOT NULL,
[permission] NVARCHAR(255) NOT NULL)
2015-04-12 15:16:24,986 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Primary Key sql -1:
 ALTER TABLE [umbracoUser2NodePermission] ADD CONSTRAINT [PK_umbracoUser2NodePermission] PRIMARY KEY ([userId], [nodeId], [permission])
2015-04-12 15:16:24,986 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 17] Creating data in table umbracoUser2NodePermission
2015-04-12 15:16:24,986 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 17] Done creating data in table umbracoUser2NodePermission
2015-04-12 15:16:24,987 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Foreign Key sql -1:
 ALTER TABLE [umbracoUser2NodePermission] ADD CONSTRAINT [FK_umbracoUser2NodePermission_umbracoUser_id] FOREIGN KEY ([userId]) REFERENCES [umbracoUser] ([id])
2015-04-12 15:16:24,988 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Foreign Key sql -1:
 ALTER TABLE [umbracoUser2NodePermission] ADD CONSTRAINT [FK_umbracoUser2NodePermission_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2015-04-12 15:16:25,016 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] New table 'umbracoUser2NodePermission' was created
2015-04-12 15:16:25,204 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Table sql -1:
 CREATE TABLE [umbracoServer] ([id] INTEGER NOT NULL IDENTITY(1,1),
[address] NVARCHAR(500) NOT NULL,
[computerName] NVARCHAR(255) NOT NULL,
[registeredDate] DATETIME NOT NULL CONSTRAINT [DF_umbracoServer_registeredDate] DEFAULT (getdate()),
[lastNotifiedDate] DATETIME NOT NULL,
[isActive] BIT NOT NULL)
2015-04-12 15:16:25,205 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Primary Key sql -1:
 ALTER TABLE [umbracoServer] ADD CONSTRAINT [PK_umbracoServer] PRIMARY KEY ([id])
2015-04-12 15:16:25,205 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 17] Creating data in table umbracoServer
2015-04-12 15:16:25,205 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 17] Done creating data in table umbracoServer
2015-04-12 15:16:25,207 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_computerName] ON [umbracoServer] ([computerName])
2015-04-12 15:16:25,209 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoServer_isActive] ON [umbracoServer] ([isActive])
2015-04-12 15:16:25,239 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] New table 'umbracoServer' was created
2015-04-12 15:16:25,239 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 17] Finalized database schema creation
2015-04-12 15:16:25,240 [23] INFO  Umbraco.Core.DatabaseContext - [Thread 17] Database configuration status: <p>Installation completed!</p>
2015-04-12 15:16:25,244 [23] INFO  Umbraco.Web.Install.Controllers.InstallApiController - [Thread 17] Step completed (took 5150ms)
2015-04-12 15:16:25,314 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '7.2.4',''
2015-04-12 15:16:25,446 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '7.2.4',''
2015-04-12 15:16:25,493 [23] INFO  Umbraco.Web.Install.Controllers.InstallApiController - [Thread 17] Executing installation step: User
2015-04-12 15:16:25,741 [23] INFO  Umbraco.Core.PluginManager - [Thread 17] Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
2015-04-12 15:16:25,762 [23] INFO  Umbraco.Core.PluginManager - [Thread 17] Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 23 (took 20ms)
2015-04-12 15:16:26,136 [23] INFO  Umbraco.Web.Install.Controllers.InstallApiController - [Thread 17] Step completed (took 642ms)
2015-04-12 15:16:26,163 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.2.4',''
2015-04-12 15:16:26,174 [23] INFO  Umbraco.Web.Install.Controllers.InstallApiController - [Thread 16] Executing installation step: UmbracoVersion
2015-04-12 15:16:26,180 [23] INFO  Umbraco.Core.PluginManager - [Thread 16] Starting resolution types of umbraco.interfaces.ICacheRefresher
2015-04-12 15:16:26,195 [23] INFO  Umbraco.Core.PluginManager - [Thread 16] Completed resolution of types of umbraco.interfaces.ICacheRefresher, found 20 (took 14ms)
2015-04-12 15:16:26,206 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.2.4',''
2015-04-12 15:16:26,207 [23] WARN  Umbraco.Web.WebBootManager - [Thread 16] Could not initialize the DefaultServerMessenger, the application is not configured or the database is not configured
2015-04-12 15:16:26,215 [23] INFO  umbraco.content - [Thread 16] Loading content from database...
2015-04-12 15:16:26,456 [23] INFO  Umbraco.Core.Configuration.ClientDependencyConfiguration - [Thread 16] Updated version number from 1 to 185171836
2015-04-12 15:16:26,476 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '7.2.4',''
2015-04-12 15:16:26,485 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '7.2.4',''
2015-04-12 15:16:26,485 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '7.2.4',''
2015-04-12 15:16:26,493 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '7.2.4',''
2015-04-12 15:16:26,497 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '7.2.4',''
2015-04-12 15:16:26,497 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '7.2.4',''
2015-04-12 15:16:26,497 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '7.2.4',''
2015-04-12 15:16:26,509 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '7.2.4',''
2015-04-12 15:16:26,509 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '7.2.4',''
2015-04-12 15:16:26,510 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '7.2.4',''
2015-04-12 15:16:26,578 [23] INFO  Umbraco.Web.Security.WebSecurity - [Thread 16] User Id: 0 logged in
2015-04-12 15:16:26,886 [23] INFO  Umbraco.Web.Install.Controllers.InstallApiController - [Thread 16] Step completed (took 712ms)
2015-04-12 15:16:27,563 [25] INFO  Umbraco.Core.PluginManager - [Thread 22] Determining hash of code files on disk
2015-04-12 15:16:27,573 [25] INFO  Umbraco.Core.PluginManager - [Thread 22] Hash determined (took 6ms)
2015-04-12 15:16:27,582 [25] INFO  Umbraco.Core.PluginManager - [Thread 22] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2015-04-12 15:16:27,639 [25] INFO  Umbraco.Core.PluginManager - [Thread 22] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 37 (took 55ms)
2015-04-12 15:16:27,712 [25] INFO  Umbraco.Core.PluginManager - [Thread 22] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2015-04-12 15:16:27,713 [25] INFO  Umbraco.Core.PluginManager - [Thread 22] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 0ms)
2015-04-12 15:16:27,713 [25] INFO  Umbraco.Core.PluginManager - [Thread 22] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2015-04-12 15:16:27,714 [25] INFO  Umbraco.Core.PluginManager - [Thread 22] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 16 (took 0ms)
2015-04-12 15:16:27,729 [25] INFO  Umbraco.Core.PluginManager - [Thread 22] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2015-04-12 15:16:27,729 [25] INFO  Umbraco.Core.PluginManager - [Thread 22] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 4 (took 0ms)
2015-04-12 15:16:27,729 [25] INFO  Umbraco.Core.PluginManager - [Thread 22] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2015-04-12 15:16:27,731 [25] INFO  Umbraco.Core.PluginManager - [Thread 22] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 35 (took 1ms)
2015-04-12 15:16:27,770 [25] INFO  Umbraco.Core.PluginManager - [Thread 22] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2015-04-12 15:16:27,770 [25] INFO  Umbraco.Core.PluginManager - [Thread 22] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 0ms)
2015-04-12 15:16:27,771 [25] INFO  Umbraco.Core.PluginManager - [Thread 22] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2015-04-12 15:16:27,771 [25] INFO  Umbraco.Core.PluginManager - [Thread 22] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 0ms)
2015-04-12 15:16:28,514 [25] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 22] Initializing Examine and binding to business logic events
2015-04-12 15:16:28,625 [25] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 22] Adding examine event handlers for index providers: 3
2015-04-12 15:16:28,815 [25] INFO  umbraco.content - [Thread 22] Loading content from disk cache...
2015-04-12 15:16:29,567 [25] INFO  Umbraco.Web.UmbracoModule - [Thread 15] Setting OriginalRequestUrl: localhost:51126/umbraco
2015-04-12 15:16:33,417 [33] INFO  Umbraco.Core.PluginManager - [Thread 22] Determining hash of code files on disk
2015-04-12 15:16:33,427 [33] INFO  Umbraco.Core.PluginManager - [Thread 22] Hash determined (took 6ms)
2015-04-12 15:16:33,436 [33] INFO  Umbraco.Core.PluginManager - [Thread 22] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2015-04-12 15:16:33,670 [33] INFO  Umbraco.Core.PluginManager - [Thread 22] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 37 (took 233ms)
2015-04-12 15:16:33,736 [33] INFO  Umbraco.Core.PluginManager - [Thread 22] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2015-04-12 15:16:33,740 [33] INFO  Umbraco.Core.PluginManager - [Thread 22] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 3ms)
2015-04-12 15:16:33,740 [33] INFO  Umbraco.Core.PluginManager - [Thread 22] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2015-04-12 15:16:33,746 [33] INFO  Umbraco.Core.PluginManager - [Thread 22] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 16 (took 6ms)
2015-04-12 15:16:33,760 [33] INFO  Umbraco.Core.PluginManager - [Thread 22] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2015-04-12 15:16:33,763 [33] INFO  Umbraco.Core.PluginManager - [Thread 22] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 4 (took 2ms)
2015-04-12 15:16:33,763 [33] INFO  Umbraco.Core.PluginManager - [Thread 22] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2015-04-12 15:16:33,767 [33] INFO  Umbraco.Core.PluginManager - [Thread 22] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 35 (took 3ms)
2015-04-12 15:16:33,801 [33] INFO  Umbraco.Core.PluginManager - [Thread 22] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2015-04-12 15:16:33,806 [33] INFO  Umbraco.Core.PluginManager - [Thread 22] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 4ms)
2015-04-12 15:16:33,806 [33] INFO  Umbraco.Core.PluginManager - [Thread 22] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2015-04-12 15:16:33,810 [33] INFO  Umbraco.Core.PluginManager - [Thread 22] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 3ms)
2015-04-12 15:16:34,570 [33] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 22] Initializing Examine and binding to business logic events
2015-04-12 15:16:34,692 [33] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 22] Adding examine event handlers for index providers: 3
2015-04-12 15:16:34,883 [33] INFO  Umbraco.Web.UmbracoModule - [Thread 32] Setting OriginalRequestUrl: localhost:51126/umbraco
2015-04-12 15:16:35,944 [33] INFO  Umbraco.Core.PluginManager - [Thread 32] Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
2015-04-12 15:16:35,953 [33] INFO  Umbraco.Core.PluginManager - [Thread 32] Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 44 (took 9ms)
2015-04-12 15:16:36,994 [33] INFO  Umbraco.Core.PluginManager - [Thread 15] Starting resolution types of Umbraco.Web.Trees.TreeController
2015-04-12 15:16:36,998 [33] INFO  Umbraco.Core.PluginManager - [Thread 15] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 4ms)
2015-04-12 15:16:37,027 [33] INFO  Umbraco.Core.PluginManager - [Thread 32] Starting resolution types of umbraco.interfaces.ITree
2015-04-12 15:16:37,034 [33] INFO  Umbraco.Core.PluginManager - [Thread 32] Completed resolution of types of umbraco.interfaces.ITree, found 35 (took 6ms)
2015-04-12 15:16:37,045 [33] INFO  Umbraco.Core.PluginManager - [Thread 32] Starting resolution types of Umbraco.Web.Trees.TreeController
